Id	ArticleIds	AuthorList	DOI	PubDate	FullJournalName	HasAbstract	LastAuthor	NlmUniqueID	PubDate	PubTypeList	RecordStatus	Source	Title
27538889	DictElement({'pubmed': ['27538889'], 'medline': [], 'doi': '10.1186/s12936-016-1461-9', 'pii': '10.1186/s12936-016-1461-9', 'pmc': 'PMC4991118', 'rid': '27538889', 'eid': '27538889', 'pmcid': 'pmc-id: PMC4991118;'}, attributes={})	['Korenromp E', 'Mahiané G', 'Hamilton M', 'Pretorius C', 'Cibulskis R', 'Lauer J', 'Smith TA', 'Briët OJ']	10.1186/s12936-016-1461-9	2016 Aug 18	Malaria journal	1	Briët OJ	101139802	2016 Aug 18	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Malaria intervention scale-up in Africa: effectiveness predictions for health programme planning tools, based on dynamic transmission modelling.
27495044	DictElement({'pubmed': ['27495044'], 'medline': [], 'doi': '10.1097/MD.0000000000004372', 'pii': '00005792-201608020-00030', 'pmc': 'PMC4979798', 'rid': '27495044', 'eid': '27495044', 'pmcid': 'pmc-id: PMC4979798;'}, attributes={})	['Feleke BE']	10.1097/MD.0000000000004372	2016 Aug	Medicine	1	Feleke BE	2985248R	2016 Aug	['Journal Article']	PubMed - indexed for MEDLINE	Medicine (Baltimore)	Maternal HIV status affects the infant hemoglobin level: A comparative cross-sectional study.
27445125	DictElement({'pubmed': ['27445125'], 'medline': [], 'pii': 'srep30136', 'doi': '10.1038/srep30136', 'pmc': 'PMC4995311', 'rid': '27445125', 'eid': '27445125', 'pmcid': 'pmc-id: PMC4995311;'}, attributes={})	['Yatsushiro S', 'Yamamoto T', 'Yamamura S', 'Abe K', 'Obana E', 'Nogami T', 'Hayashi T', 'Sesei T', 'Oka H', 'Okello-Onen J', 'Odongo-Aginya EI', 'Alai MA', 'Olia A', 'Anywar D', 'Sakurai M', 'Palacpac NM', 'Mita T', 'Horii T', 'Baba Y', 'Kataoka M']	10.1038/srep30136	2016 Jul 22	Scientific reports	1	Kataoka M	101563288	2016 Jul 22	['Journal Article']	PubMed - indexed for MEDLINE	Sci Rep	Application of a cell microarray chip system for accurate, highly sensitive, and rapid diagnosis for malaria in Uganda.
27430217	DictElement({'pubmed': ['27430217'], 'medline': [], 'doi': '10.1186/s12936-016-1413-4', 'pii': '10.1186/s12936-016-1413-4', 'pmc': 'PMC4949750', 'rid': '27430217', 'eid': '27430217', 'pmcid': 'pmc-id: PMC4949750;'}, attributes={})	['Xu JW', 'Liu H']	10.1186/s12936-016-1413-4	2016 Jul 18	Malaria journal	1	Liu H	101139802	2016 Jul 18	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	The relationship of malaria between Chinese side and Myanmar's five special regions along China-Myanmar border: a linear regression analysis.
27391972	DictElement({'pubmed': ['27391972'], 'medline': [], 'doi': '10.1186/s12936-016-1388-1', 'pii': '10.1186/s12936-016-1388-1', 'pmc': 'PMC4938940', 'rid': '27391972', 'eid': '27391972', 'pmcid': 'pmc-id: PMC4938940;'}, attributes={})	['Aimone AM', 'Brown PE', 'Zlotkin SH', 'Cole DC', 'Owusu-Agyei S']	10.1186/s12936-016-1388-1	2016 Jul 8	Malaria journal	1	Owusu-Agyei S	101139802	2016 Jul 8	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Malar J	Geo-spatial factors associated with infection risk among young children in rural Ghana: a secondary spatial analysis.
27387921	DictElement({'pubmed': ['27387921'], 'medline': [], 'doi': '10.1186/s12936-016-1395-2', 'pii': '10.1186/s12936-016-1395-2', 'pmc': 'PMC4936159', 'rid': '27387921', 'eid': '27387921', 'pmcid': 'pmc-id: PMC4936159;'}, attributes={})	['Song Y', 'Ge Y', 'Wang J', 'Ren Z', 'Liao Y', 'Peng J']	10.1186/s12936-016-1395-2	2016 Jul 7	Malaria journal	1	Peng J	101139802	2016 Jul 7	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Spatial distribution estimation of malaria in northern China and its scenarios in 2020, 2030, 2040 and 2050.
27314369	DictElement({'pubmed': ['27314369'], 'medline': [], 'pii': 'ijerph13060584', 'doi': '10.3390/ijerph13060584', 'pmc': 'PMC4924041', 'rid': '27314369', 'eid': '27314369', 'pmcid': 'pmc-id: PMC4924041;'}, attributes={})	['Ebhuoma O', 'Gebreslasie M']	10.3390/ijerph13060584	2016 Jun 14	International journal of environmental research and public health	1	Gebreslasie M	101238455	2016 Jun 14	['Journal Article', 'Review']	PubMed - indexed for MEDLINE	Int J Environ Res Public Health	Remote Sensing-Driven Climatic/Environmental Variables for Modelling Malaria Transmission in Sub-Saharan Africa.
27277707	DictElement({'pubmed': ['27277707'], 'medline': [], 'doi': '10.1186/s12936-016-1352-0', 'pii': '10.1186/s12936-016-1352-0', 'pmc': 'PMC4898306', 'rid': '27277707', 'eid': '27277707', 'pmcid': 'pmc-id: PMC4898306;'}, attributes={})	['Labbo R', 'Fandeur T', 'Jeanne I', 'Czeher C', 'Williams E', 'Arzika I', 'Soumana A', 'Lazoumar R', 'Duchemin JB']	10.1186/s12936-016-1352-0	2016 Jun 8	Malaria journal	1	Duchemin JB	101139802	2016 Jun 8	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Ecology of urban malaria vectors in Niamey, Republic of Niger.
27269393	DictElement({'pubmed': ['27269393'], 'medline': [], 'pii': 'S2214-109X(16)30073-0', 'doi': '10.1016/S2214-109X(16)30073-0', 'rid': '27269393', 'eid': '27269393'}, attributes={})	['Walker PG', 'Griffin JT', 'Ferguson NM', 'Ghani AC']	10.1016/S2214-109X(16)30073-0	2016 Jul	The Lancet. Global health	1	Ghani AC	101613665	2016 Jul	['Journal Article']	PubMed - indexed for MEDLINE	Lancet Glob Health	Estimating the most efficient allocation of interventions to achieve reductions in Plasmodium falciparum malaria burden and transmission in Africa: a modelling study.
27118212	DictElement({'pubmed': ['27118212'], 'medline': [], 'doi': '10.1186/s12936-016-1283-9', 'pii': '10.1186/s12936-016-1283-9', 'pmc': 'PMC4847232', 'rid': '27118212', 'eid': '27118212', 'pmcid': 'pmc-id: PMC4847232;'}, attributes={})	['Wattanakul T', 'Teerapong P', 'Plewes K', 'Newton PN', 'Chierakul W', 'Silamut K', 'Chotivanich K', 'Ruengweerayut R', 'White NJ', 'Dondorp AM', 'Tarning J']	10.1186/s12936-016-1283-9	2016 Apr 27	Malaria journal	1	Tarning J	101139802	2016 Apr 27	['Journal Article', 'Randomized Controlled Trial']	PubMed - indexed for MEDLINE	Malar J	Pharmacokinetic properties of intramuscular versus oral syrup paracetamol in Plasmodium falciparum malaria.
27118136	DictElement({'pubmed': ['27118136'], 'medline': [], 'doi': '10.1186/s13104-016-2025-3', 'pii': '10.1186/s13104-016-2025-3', 'pmc': 'PMC4847346', 'rid': '27118136', 'eid': '27118136', 'pmcid': 'pmc-id: PMC4847346;'}, attributes={})	['Ayeh-Kumi PF', 'Addo-Osafo K', 'Attah SK', 'Tetteh-Quarcoo PB', 'Obeng-Nkrumah N', 'Awuah-Mensah G', 'Abbey HN', 'Forson A', 'Cham M', 'Asare L', 'Duedu KO', 'Asmah RH']	10.1186/s13104-016-2025-3	2016 Apr 27	BMC research notes	1	Asmah RH	101462768	2016 Apr 27	['Journal Article']	PubMed - indexed for MEDLINE	BMC Res Notes	Malaria, helminths and malnutrition: a cross-sectional survey of school children in the South-Tongu district of Ghana.
27115874	DictElement({'pubmed': ['27115874'], 'medline': [], 'doi': '10.1371/journal.pone.0154204', 'pii': 'PONE-D-15-41508', 'pmc': 'PMC4845989', 'rid': '27115874', 'eid': '27115874', 'pmcid': 'pmc-id: PMC4845989;'}, attributes={})	['Sewe MO', 'Ahlm C', 'Rocklöv J']	10.1371/journal.pone.0154204	2016	PloS one	1	Rocklöv J	101285081	2016	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Remotely Sensed Environmental Conditions and Malaria Mortality in Three Malaria Endemic Regions in Western Kenya.
27113244	DictElement({'pubmed': ['27113244'], 'medline': [], 'doi': '10.1186/s12936-016-1286-6', 'pii': '10.1186/s12936-016-1286-6', 'pmc': 'PMC4845310', 'rid': '27113244', 'eid': '27113244', 'pmcid': 'pmc-id: PMC4845310;'}, attributes={})	['Meyers JI', 'Pathikonda S', 'Popkin-Hall ZR', 'Medeiros MC', 'Fuseini G', 'Matias A', 'Garcia G', 'Overgaard HJ', 'Kulkarni V', 'Reddy VP', 'Schwabe C', 'Lines J', 'Kleinschmidt I', 'Slotman MA']	10.1186/s12936-016-1286-6	2016 Apr 26	Malaria journal	1	Slotman MA	101139802	2016 Apr 26	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Increasing outdoor host-seeking in Anopheles gambiae over 6 years of vector control on Bioko Island.
27086170	DictElement({'pubmed': ['27086170'], 'medline': [], 'pii': 'S0140-6736(16)30168-4', 'doi': '10.1016/S0140-6736(16)30168-4', 'rid': '27086170', 'eid': '27086170'}, attributes={})	['Dieleman JL', 'Schneider MT', 'Haakenstad A', 'Singh L', 'Sadat N', 'Birger M', 'Reynolds A', 'Templin T', 'Hamavid H', 'Chapin A', 'Murray CJ']	10.1016/S0140-6736(16)30168-4	2016 Jun 18	Lancet (London, England)	1	Murray CJ	2985213R	2016 Jun 18	['Journal Article']	PubMed - indexed for MEDLINE	Lancet	Development assistance for health: past trends, associations, and the future of international financial flows for health.
27075988	DictElement({'pubmed': ['27075988'], 'medline': [], 'doi': '10.1186/s12936-016-1264-z', 'pii': '10.1186/s12936-016-1264-z', 'pmc': 'PMC4831171', 'rid': '27075988', 'eid': '27075988', 'pmcid': 'pmc-id: PMC4831171;'}, attributes={})	['Calvo-Cano A', 'Gómez-Junyent J', 'Lozano M', 'Castro P', 'Cid J', 'Nicolás JM', 'Quintó L', 'Martin M', 'Muñoz J', 'Gascon J']	10.1186/s12936-016-1264-z	2016 Apr 14	Malaria journal	1	Gascon J	101139802	2016 Apr 14	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	The role of red blood cell exchange for severe imported malaria in the artesunate era: a retrospective cohort study in a referral centre.
27036728	DictElement({'pubmed': ['27036728'], 'medline': [], 'pii': 'S2214-9996(15)01300-4', 'doi': '10.1016/j.aogh.2015.12.003', 'rid': '27036728', 'eid': '27036728'}, attributes={})	['Farajzadeh M', 'Halimi M', 'Ghavidel Y', 'Delavari M']	10.1016/j.aogh.2015.12.003	2015 Sep-Oct	Annals of global health	1	Delavari M	101620864	2015 Sep-Oct	['Journal Article']	PubMed - indexed for MEDLINE	Ann Glob Health	Spatiotemporal Anopheles Population Dynamics, Response to Climatic Conditions: The Case of Chabahar, South Baluchistan, Iran.
27036722	DictElement({'pubmed': ['27036722'], 'medline': [], 'pii': 'S2214-9996(15)01229-1', 'doi': '10.1016/j.aogh.2015.08.013', 'pmc': 'PMC4818946', 'mid': 'NIHMS716163', 'rid': '27036722', 'eid': '27036722', 'pmcid': 'pmc-id: PMC4818946;manuscript-id: NIHMS716163;'}, attributes={})	['Alobuia WM', 'Missikpode C', 'Aung M', 'Jolly PE']	10.1016/j.aogh.2015.08.013	2015 Sep-Oct	Annals of global health	1	Jolly PE	101620864	2015 Sep-Oct	['Journal Article']	PubMed - indexed for MEDLINE	Ann Glob Health	Knowledge, Attitude, and Practices Regarding Vector-borne Diseases in Western Jamaica.
27018990	DictElement({'pubmed': ['27018990'], 'medline': [], 'doi': '10.1371/journal.pone.0152410', 'pii': 'PONE-D-15-55446', 'pmc': 'PMC4809590', 'rid': '27018990', 'eid': '27018990', 'pmcid': 'pmc-id: PMC4809590;'}, attributes={})	['Boyce RM', 'Reyes R', 'Matte M', 'Ntaro M', 'Mulogo E', 'Lin FC', 'Siedner MJ']	10.1371/journal.pone.0152410	2016	PloS one	1	Siedner MJ	101285081	2016	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Practical Implications of the Non-Linear Relationship between the Test Positivity Rate and Malaria Incidence.
27010542	DictElement({'pubmed': ['27010542'], 'medline': [], 'doi': '10.1371/journal.pone.0151898', 'pii': 'PONE-D-15-42362', 'pmc': 'PMC4807095', 'rid': '27010542', 'eid': '27010542', 'pmcid': 'pmc-id: PMC4807095;'}, attributes={})	['Bancone G', 'Chowwiwat N', 'Somsakchaicharoen R', 'Poodpanya L', 'Moo PK', 'Gornsawun G', 'Kajeechiwa L', 'Thwin MM', 'Rakthinthong S', 'Nosten S', 'Thinraow S', 'Nyo SN', 'Ling CL', 'Wiladphaingern J', 'Kiricharoen NL', 'Moore KA', 'White NJ', 'Nosten F']	10.1371/journal.pone.0151898	2016	PloS one	1	Nosten F	101285081	2016	['Clinical Trial', 'Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Single Low Dose Primaquine (0.25 mg/kg) Does Not Cause Clinically Significant Haemolysis in G6PD Deficient Subjects.
27001144	DictElement({'pubmed': ['27001144'], 'medline': [], 'pii': 'S0001-706X(16)30110-3', 'doi': '10.1016/j.actatropica.2016.03.020', 'rid': '27001144', 'eid': '27001144'}, attributes={})	['Adamou R', 'Chénou F', 'Sadissou I', 'Sonon P', 'Dechavanne C', 'Djilali-Saïah A', 'Cottrell G', 'Le Port A', 'Massougbodji A', 'Remarque EJ', 'Luty AJ', 'Sanni A', 'Garcia A', 'Migot-Nabias F', 'Milet J', 'Courtin D']	10.1016/j.actatropica.2016.03.020	2016 Jul	Acta tropica	1	Courtin D	0370374	2016 Jul	['Journal Article']	PubMed - indexed for MEDLINE	Acta Trop	Plasmodium falciparum infection and age influence parasite growth inhibition mediated by IgG in Beninese infants.
26979404	DictElement({'pubmed': ['26979404'], 'medline': [], 'doi': '10.1186/s12936-016-1221-x', 'pii': '10.1186/s12936-016-1221-x', 'pmc': 'PMC4793500', 'rid': '26979404', 'eid': '26979404', 'pmcid': 'pmc-id: PMC4793500;'}, attributes={})	['Massue DJ', 'Kisinza WN', 'Malongo BB', 'Mgaya CS', 'Bradley J', 'Moore JD', 'Tenu FF', 'Moore SJ']	10.1186/s12936-016-1221-x	2016 Mar 15	Malaria journal	1	Moore SJ	101139802	2016 Mar 15	['Evaluation Studies', 'Journal Article']	PubMed - indexed for MEDLINE	Malar J	Comparative performance of three experimental hut designs for measuring malaria vector responses to insecticides in Tanzania.
26964100	DictElement({'pubmed': ['26964100'], 'medline': [], 'doi': '10.1371/journal.ppat.1005470', 'pii': 'PPATHOGENS-D-15-01642', 'pmc': 'PMC4786214', 'rid': '26964100', 'eid': '26964100', 'pmcid': 'pmc-id: PMC4786214;'}, attributes={})	['Hoffmann A', 'Pfeil J', 'Alfonso J', 'Kurz FT', 'Sahm F', 'Heiland S', 'Monyer H', 'Bendszus M', 'Mueller AK', 'Helluy X', 'Pham M']	10.1371/journal.ppat.1005470	2016 Mar	PLoS pathogens	1	Pham M	101238921	2016 Mar	['Journal Article']	PubMed - indexed for MEDLINE	PLoS Pathog	Experimental Cerebral Malaria Spreads along the Rostral Migratory Stream.
26955944	DictElement({'pubmed': ['26955944'], 'medline': [], 'doi': '10.1186/s12889-016-2923-2', 'pii': '10.1186/s12889-016-2923-2', 'pmc': 'PMC4784273', 'rid': '26955944', 'eid': '26955944', 'pmcid': 'pmc-id: PMC4784273;'}, attributes={})	['Choi Y', 'Tang CS', 'McIver L', 'Hashizume M', 'Chan V', 'Abeyasinghe RR', 'Iddings S', 'Huy R']	10.1186/s12889-016-2923-2	2016 Mar 8	BMC public health	1	Huy R	100968562	2016 Mar 8	['Journal Article']	PubMed - indexed for MEDLINE	BMC Public Health	Effects of weather factors on dengue fever incidence and implications for interventions in Cambodia.
26935745	DictElement({'pubmed': ['26935745'], 'medline': [], 'doi': '10.1186/s12936-016-1173-1', 'pii': '10.1186/s12936-016-1173-1', 'pmc': 'PMC4776429', 'rid': '26935745', 'eid': '26935745', 'pmcid': 'pmc-id: PMC4776429;'}, attributes={})	['Wirjanata G', 'Handayuni I', 'Zaloumis SG', 'Chalfein F', 'Prayoga P', 'Kenangalem E', 'Poespoprodjo JR', 'Noviyanti R', 'Simpson JA', 'Price RN', 'Marfurt J']	10.1186/s12936-016-1173-1	2016 Mar 2	Malaria journal	1	Marfurt J	101139802	2016 Mar 2	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Analysis of ex vivo drug response data of Plasmodium clinical isolates: the pros and cons of different computer programs and online platforms.
26931111	DictElement({'pubmed': ['26931111'], 'medline': [], 'doi': '10.1186/s12936-016-1182-0', 'pii': '10.1186/s12936-016-1182-0', 'pmc': 'PMC4774123', 'rid': '26931111', 'eid': '26931111', 'pmcid': 'pmc-id: PMC4774123;'}, attributes={})	['Dudley HJ', 'Goenka A', 'Orellana CJ', 'Martonosi SE']	10.1186/s12936-016-1182-0	2016 Mar 1	Malaria journal	1	Martonosi SE	101139802	2016 Mar 1	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Multi-year optimization of malaria intervention: a mathematical model.
26928321	DictElement({'pubmed': ['26928321'], 'medline': [], 'doi': '10.1186/s12936-016-1178-9', 'pii': '10.1186/s12936-016-1178-9', 'pmc': 'PMC4770676', 'rid': '26928321', 'eid': '26928321', 'pmcid': 'pmc-id: PMC4770676;'}, attributes={})	['Buchwald AG', 'Walldorf JA', 'Cohee LM', 'Coalson JE', 'Chimbiya N', 'Bauleni A', 'Nkanaunena K', 'Ngwira A', 'Kapito-Tembo A', 'Mathanga DP', 'Taylor TE', 'Laufer MK']	10.1186/s12936-016-1178-9	2016 Feb 29	Malaria journal	1	Laufer MK	101139802	2016 Feb 29	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Bed net use among school-aged children after a universal bed net campaign in Malawi.
26911561	DictElement({'pubmed': ['26911561'], 'medline': [], 'doi': '10.1080/1062936X.2015.1134652', 'rid': '26911561', 'eid': '26911561'}, attributes={})	['Hou X', 'Chen X', 'Zhang M', 'Yan A']	10.1080/1062936X.2015.1134652	2016	SAR and QSAR in environmental research	1	Yan A	9440156	2016	['Journal Article']	PubMed - indexed for MEDLINE	SAR QSAR Environ Res	QSAR study on the antimalarial activity of Plasmodium falciparum dihydroorotate dehydrogenase (PfDHODH) inhibitors.
26870787	DictElement({'pubmed': ['26870787'], 'medline': [], 'doi': '10.1016/j.ebiom.2015.09.027', 'pii': 'S2352-3964(15)30144-4', 'pmc': 'PMC4740301', 'rid': '26870787', 'eid': '26870787', 'pmcid': 'pmc-id: PMC4740301;'}, attributes={})	"['Naranbhai V', 'Fletcher HA', 'Tanner R', ""O'Shea MK"", 'McShane H', 'Fairfax BP', 'Knight JC', 'Hill AV']"	10.1016/j.ebiom.2015.09.027	2015 Nov	EBioMedicine	1	Hill AV	101647039	2015 Nov	['Journal Article']	PubMed - indexed for MEDLINE	EBioMedicine	Distinct Transcriptional and Anti-Mycobacterial Profiles of Peripheral Blood Monocytes Dependent on the Ratio of Monocytes: Lymphocytes.
26867774	DictElement({'pubmed': ['26867774'], 'medline': [], 'doi': '10.1186/s12936-016-1138-4', 'pii': '10.1186/s12936-016-1138-4', 'pmc': 'PMC4751679', 'rid': '26867774', 'eid': '26867774', 'pmcid': 'pmc-id: PMC4751679;'}, attributes={})	['Frank C', 'Krumkamp R', 'Sarpong N', 'Sothmann P', 'Fobil JN', 'Foli G', 'Jaeger A', 'Ehlkes L', 'Owusu-Dabo E', 'Adu-Sarkodie Y', 'Marks F', 'Schumann RR', 'May J', 'Kreuels B']	10.1186/s12936-016-1138-4	2016 Feb 11	Malaria journal	1	Kreuels B	101139802	2016 Feb 11	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Spatial heterogeneity of malaria in Ghana: a cross-sectional study on the association between urbanicity and the acquisition of immunity.
26848355	DictElement({'pubmed': ['26848355'], 'medline': [], 'doi': '10.11604/pamj.2015.22.108.6774', 'pii': 'PAMJ-22-108', 'pmc': 'PMC4732634', 'rid': '26848355', 'eid': '26848355', 'pmcid': 'pmc-id: PMC4732634;'}, attributes={})	['Matubi EM', 'Bukaka E', 'Luemba TB', 'Situakibanza H', 'Sangaré I', 'Mesia G', 'Ngoyi DM', 'Maniania NK', 'Akikwa CN', 'Kanza JP', 'Tamfum JJ', 'Sudi JN']	10.11604/pamj.2015.22.108.6774	2015	The Pan African medical journal	0	Sudi JN	101517926	2015	['Journal Article']	PubMed - indexed for MEDLINE	Pan Afr Med J	[Determination of biological and entomological parameters of Anopheles gambiae sl in malaria transmission in Bandundu city, Democratic Republic of Congo].
26841246	DictElement({'pubmed': ['26841246'], 'medline': [], 'doi': '10.1111/cbdd.12736', 'rid': '26841246', 'eid': '26841246'}, attributes={})	['Venugopala KN', 'Nayak SK', 'Gleiser RM', 'Sanchez-Borzone ME', 'Garcia DA', 'Odhav B']	10.1111/cbdd.12736	2016 Jul	Chemical biology & drug design	1	Odhav B	101262549	2016 Jul	['Journal Article']	PubMed - indexed for MEDLINE	Chem Biol Drug Des	Synthesis, Polymorphism, and Insecticidal Activity of Methyl 4-(4-chlorophenyl)-8-iodo-2-methyl-6-oxo-1,6-dihydro-4H-pyrimido[2,1-b]quinazoline-3-Carboxylate Against Anopheles arabiensis Mosquito.
26729363	DictElement({'pubmed': ['26729363'], 'medline': [], 'doi': '10.1186/s12936-015-1044-1', 'pii': '10.1186/s12936-015-1044-1', 'pmc': 'PMC4700570', 'rid': '26729363', 'eid': '26729363', 'pmcid': 'pmc-id: PMC4700570;'}, attributes={})	['Homan T', 'Maire N', 'Hiscox A', 'Di Pasquale A', 'Kiche I', 'Onoka K', 'Mweresa C', 'Mukabana WR', 'Ross A', 'Smith TA', 'Takken W']	10.1186/s12936-015-1044-1	2016 Jan 4	Malaria journal	1	Takken W	101139802	2016 Jan 4	['Journal Article']	PubMed - indexed for MEDLINE	Malar J	Spatially variable risk factors for malaria in a geographically heterogeneous landscape, western Kenya: an explorative study.
26689547	DictElement({'pubmed': ['26689547'], 'medline': [], 'doi': '10.1371/journal.pone.0144990', 'pii': 'PONE-D-14-49573', 'pmc': 'PMC4686217', 'rid': '26689547', 'eid': '26689547', 'pmcid': 'pmc-id: PMC4686217;'}, attributes={})	['Silal SP', 'Little F', 'Barnes KI', 'White LJ']	10.1371/journal.pone.0144990	2015	PloS one	1	White LJ	101285081	2015	['Journal Article']	PubMed - indexed for MEDLINE	PLoS One	Hitting a Moving Target: A Model for Malaria Elimination in the Presence of Population Movement.
